execution_id,case_id,condition,agent,round,scope,n,B,C,X,G,U,B_share,C_share,X_share,G_share,U_share,own_share,proposal_share
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,2,delivered,76,21,29,25,1,0,0.27631578947368424,0.3815789473684211,0.32894736842105265,0.013157894736842105,0.0,,0.5921052631578947
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,3,output,39,6,12,21,0,0,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.0,0.0,,0.7692307692307693
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,3,input,237,67,80,78,11,1,0.28270042194092826,0.33755274261603374,0.3291139240506329,0.046413502109704644,0.004219409282700422,,0.5780590717299579
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,3,source,40,21,19,0,0,0,0.525,0.475,0.0,0.0,0.0,,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,3,peer,159,38,54,58,8,1,0.2389937106918239,0.33962264150943394,0.36477987421383645,0.050314465408805034,0.006289308176100629,,0.6477987421383647
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,3,self,69,16,25,24,4,0,0.2318840579710145,0.36231884057971014,0.34782608695652173,0.057971014492753624,0.0,,0.6231884057971014
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,3,delivered,89,19,27,35,7,1,0.21348314606741572,0.30337078651685395,0.39325842696629215,0.07865168539325842,0.011235955056179775,,0.6741573033707865
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,1,output,30,12,0,2,10,6,0.4,0.0,0.06666666666666667,0.3333333333333333,0.2,0.43333333333333335,0.5333333333333333
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,1,input,21,21,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,1,source,21,21,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,2,output,58,12,19,20,6,1,0.20689655172413793,0.3275862068965517,0.3448275862068966,0.10344827586206896,0.017241379310344827,0.3793103448275862,0.5862068965517241
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,2,input,100,32,15,5,30,18,0.32,0.15,0.05,0.3,0.18,0.345,0.43
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,2,source,21,21,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,2,peer,51,0,15,3,20,13,0.0,0.29411764705882354,0.058823529411764705,0.39215686274509803,0.2549019607843137,0.029411764705882353,0.5294117647058824
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,2,self,30,12,0,2,10,6,0.4,0.0,0.06666666666666667,0.3333333333333333,0.2,0.43333333333333335,0.5333333333333333
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,2,delivered,51,0,15,3,20,13,0.0,0.29411764705882354,0.058823529411764705,0.39215686274509803,0.2549019607843137,0.029411764705882353,0.5294117647058824
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,3,output,41,12,17,9,3,0,0.2926829268292683,0.4146341463414634,0.21951219512195122,0.07317073170731707,0.0,0.4024390243902439,0.4634146341463415
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,3,input,230,59,53,61,38,19,0.2565217391304348,0.23043478260869565,0.26521739130434785,0.16521739130434782,0.08260869565217391,0.38913043478260867,0.5782608695652174
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,3,source,21,21,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,3,peer,134,19,41,39,22,13,0.1417910447761194,0.30597014925373134,0.291044776119403,0.16417910447761194,0.09701492537313433,0.2873134328358209,0.6194029850746269
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,3,self,87,23,19,22,16,7,0.26436781609195403,0.21839080459770116,0.25287356321839083,0.1839080459770115,0.08045977011494253,0.39080459770114945,0.5747126436781609
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,3,delivered,88,19,31,36,2,0,0.2159090909090909,0.3522727272727273,0.4090909090909091,0.022727272727272728,0.0,0.42045454545454547,0.6363636363636364
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,1,output,29,0,15,1,8,5,0.0,0.5172413793103449,0.034482758620689655,0.27586206896551724,0.1724137931034483,0.5344827586206896,0.3793103448275862
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,1,input,19,0,19,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,1,source,19,0,19,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,2,output,39,10,15,13,1,0,0.2564102564102564,0.38461538461538464,0.3333333333333333,0.02564102564102564,0.0,0.5512820512820513,0.5384615384615384
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,2,input,97,12,32,5,30,18,0.12371134020618557,0.32989690721649484,0.05154639175257732,0.30927835051546393,0.18556701030927836,0.3556701030927835,0.44329896907216493
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,2,source,19,0,19,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,2,peer,52,12,0,4,22,14,0.23076923076923078,0.0,0.07692307692307693,0.4230769230769231,0.2692307692307692,0.038461538461538464,0.6153846153846154
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,2,self,29,0,15,1,8,5,0.0,0.5172413793103449,0.034482758620689655,0.27586206896551724,0.1724137931034483,0.5344827586206896,0.3793103448275862
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,2,delivered,52,12,0,4,22,14,0.23076923076923078,0.0,0.07692307692307693,0.4230769230769231,0.2692307692307692,0.038461538461538464,0.6153846153846154
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,3,output,42,5,15,16,5,1,0.11904761904761904,0.35714285714285715,0.38095238095238093,0.11904761904761904,0.023809523809523808,0.5476190476190477,0.6190476190476191
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,3,input,226,39,69,61,38,19,0.17256637168141592,0.3053097345132743,0.26991150442477874,0.168141592920354,0.084070796460177,0.44026548672566373,0.588495575221239
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,3,source,19,0,19,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,3,peer,156,32,33,47,29,15,0.20512820512820512,0.21153846153846154,0.30128205128205127,0.1858974358974359,0.09615384615384616,0.36217948717948717,0.6474358974358975
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,3,self,65,10,27,14,9,5,0.15384615384615385,0.4153846153846154,0.2153846153846154,0.13846153846153847,0.07692307692307693,0.5230769230769231,0.49230769230769234
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,3,delivered,106,22,33,43,7,1,0.20754716981132076,0.3113207547169811,0.4056603773584906,0.0660377358490566,0.009433962264150943,0.5141509433962265,0.6509433962264151
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,1,output,22,0,0,2,12,8,0.0,0.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,,0.7272727272727273
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,1,input,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,1,source,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,2,output,52,10,18,23,1,0,0.19230769230769232,0.34615384615384615,0.4423076923076923,0.019230769230769232,0.0,,0.6730769230769231
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,2,input,80,12,15,5,30,18,0.15,0.1875,0.0625,0.375,0.225,,0.5375
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,2,source,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,2,peer,58,12,15,3,18,10,0.20689655172413793,0.25862068965517243,0.05172413793103448,0.3103448275862069,0.1724137931034483,,0.46551724137931033
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,2,self,22,0,0,2,12,8,0.0,0.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,,0.7272727272727273
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,2,delivered,58,12,15,3,18,10,0.20689655172413793,0.25862068965517243,0.05172413793103448,0.3103448275862069,0.1724137931034483,,0.46551724137931033
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,3,output,40,12,15,9,4,0,0.3,0.375,0.225,0.1,0.0,,0.7
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,3,input,210,39,53,61,38,19,0.18571428571428572,0.2523809523809524,0.2904761904761905,0.18095238095238095,0.09047619047619047,,0.6333333333333333
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,3,source,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,3,peer,142,30,40,36,25,11,0.2112676056338028,0.28169014084507044,0.2535211267605634,0.176056338028169,0.07746478873239436,,0.5774647887323944
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,3,self,74,10,18,25,13,8,0.13513513513513514,0.24324324324324326,0.33783783783783783,0.17567567567567569,0.10810810810810811,,0.6891891891891891
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,3,delivered,92,21,30,33,7,1,0.22826086956521738,0.32608695652173914,0.358695652173913,0.07608695652173914,0.010869565217391304,,0.5978260869565217
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,1,output,33,13,0,3,8,9,0.3939393939393939,0.0,0.09090909090909091,0.24242424242424243,0.2727272727272727,0.4393939393939394,0.3333333333333333
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,1,input,21,21,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,1,source,21,21,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,2,output,30,5,13,8,3,1,0.16666666666666666,0.43333333333333335,0.26666666666666666,0.1,0.03333333333333333,0.3,0.6333333333333333
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,2,input,91,32,11,8,23,17,0.3516483516483517,0.12087912087912088,0.08791208791208792,0.25274725274725274,0.18681318681318682,0.3956043956043956,0.38461538461538464
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,2,source,21,21,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,2,peer,40,0,11,5,16,8,0.0,0.275,0.125,0.4,0.2,0.0625,0.625
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,2,self,33,13,0,3,8,9,0.3939393939393939,0.0,0.09090909090909091,0.24242424242424243,0.2727272727272727,0.4393939393939394,0.3333333333333333
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,2,delivered,40,0,11,5,16,8,0.0,0.275,0.125,0.4,0.2,0.0625,0.625
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,3,output,51,16,15,14,5,1,0.3137254901960784,0.29411764705882354,0.27450980392156865,0.09803921568627451,0.0196078431372549,0.45098039215686275,0.5490196078431373
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,3,input,199,45,51,41,35,27,0.22613065326633167,0.2562814070351759,0.20603015075376885,0.17587939698492464,0.135678391959799,0.32914572864321606,0.5376884422110553
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,3,source,21,21,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,3,peer,127,14,40,31,25,17,0.11023622047244094,0.31496062992125984,0.2440944881889764,0.1968503937007874,0.13385826771653545,0.23228346456692914,0.6220472440944882
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,3,self,63,18,13,11,11,10,0.2857142857142857,0.20634920634920634,0.1746031746031746,0.1746031746031746,0.15873015873015872,0.373015873015873,0.47619047619047616
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,3,delivered,89,14,31,26,9,9,0.15730337078651685,0.34831460674157305,0.29213483146067415,0.10112359550561797,0.10112359550561797,0.30337078651685395,0.6067415730337079
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,1,output,20,0,11,3,3,3,0.0,0.55,0.15,0.15,0.15,0.625,0.4
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,1,input,19,0,19,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,1,source,19,0,19,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,2,output,37,3,15,7,3,9,0.08108108108108109,0.40540540540540543,0.1891891891891892,0.08108108108108109,0.24324324324324326,0.5,0.5675675675675675
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,2,input,90,13,29,8,23,17,0.14444444444444443,0.32222222222222224,0.08888888888888889,0.25555555555555554,0.18888888888888888,0.36666666666666664,0.3888888888888889
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,2,source,19,0,19,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,2,peer,52,13,0,5,20,14,0.25,0.0,0.09615384615384616,0.38461538461538464,0.2692307692307692,0.04807692307692308,0.5192307692307693
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,2,self,20,0,11,3,3,3,0.0,0.55,0.15,0.15,0.15,0.625,0.4
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,2,delivered,52,13,0,5,20,14,0.25,0.0,0.09615384615384616,0.38461538461538464,0.2692307692307692,0.04807692307692308,0.5192307692307693
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,3,output,51,11,19,14,5,2,0.21568627450980393,0.37254901960784315,0.27450980392156865,0.09803921568627451,0.0392156862745098,0.5098039215686274,0.5882352941176471
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,3,input,198,26,69,41,35,27,0.13131313131313133,0.3484848484848485,0.20707070707070707,0.17676767676767677,0.13636363636363635,0.45202020202020204,0.5404040404040404
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,3,source,19,0,19,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,3,peer,127,23,29,31,29,15,0.18110236220472442,0.2283464566929134,0.2440944881889764,0.2283464566929134,0.11811023622047244,0.35039370078740156,0.6141732283464567
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,3,self,55,3,24,10,6,12,0.05454545454545454,0.43636363636363634,0.18181818181818182,0.10909090909090909,0.21818181818181817,0.5272727272727272,0.5272727272727272
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,3,delivered,78,13,29,26,9,1,0.16666666666666666,0.3717948717948718,0.3333333333333333,0.11538461538461539,0.01282051282051282,0.5384615384615384,0.6538461538461539
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,1,output,20,0,0,2,13,5,0.0,0.0,0.1,0.65,0.25,,0.85
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,1,input,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,1,source,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,1,peer,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,1,self,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,1,delivered,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,2,output,53,11,17,19,6,0,0.20754716981132076,0.32075471698113206,0.3584905660377358,0.11320754716981132,0.0,,0.6226415094339622
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,2,input,72,13,11,8,23,17,0.18055555555555555,0.1527777777777778,0.1111111111111111,0.3194444444444444,0.2361111111111111,,0.4861111111111111
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,2,source,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,2,peer,53,13,11,6,11,12,0.24528301886792453,0.20754716981132076,0.11320754716981132,0.20754716981132076,0.22641509433962265,,0.3584905660377358
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,2,self,20,0,0,2,13,5,0.0,0.0,0.1,0.65,0.25,,0.85
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,2,delivered,53,13,11,6,11,12,0.24528301886792453,0.20754716981132076,0.11320754716981132,0.20754716981132076,0.22641509433962265,,0.3584905660377358
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,3,output,63,16,15,28,1,3,0.25396825396825395,0.23809523809523808,0.4444444444444444,0.015873015873015872,0.047619047619047616,,0.5714285714285714
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,3,input,180,26,51,41,35,27,0.14444444444444443,0.2833333333333333,0.22777777777777777,0.19444444444444445,0.15,,0.5944444444444444
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,3,source,0,0,0,0,0,0,,,,,,,
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,3,peer,116,21,35,21,17,22,0.1810344827586207,0.3017241379310345,0.1810344827586207,0.14655172413793102,0.1896551724137931,,0.5086206896551724
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,3,self,73,11,17,21,19,5,0.1506849315068493,0.2328767123287671,0.2876712328767123,0.2602739726027397,0.0684931506849315,,0.684931506849315
