execution_id,case_id,condition,agent,round,n,source,self,peer,unmerged_equivalent,transformed,unmatched,exact_unmatched,source_rate,self_rate,peer_rate,unmerged_equivalent_rate,transformed_rate,unmatched_rate,exact_unmatched_rate
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-12,split-generic,A,3,53,1,7,11,6,17,11,34,0.018867924528301886,0.1320754716981132,0.20754716981132076,0.11320754716981132,0.32075471698113206,0.20754716981132076,0.6415094339622641
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-12,split-generic,B,1,7,0,0,0,0,4,3,7,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,1.0
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-12,split-generic,B,2,41,0,1,0,7,4,29,40,0.0,0.024390243902439025,0.0,0.17073170731707318,0.0975609756097561,0.7073170731707317,0.975609756097561
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-12,split-generic,B,3,43,0,1,10,4,14,14,32,0.0,0.023255813953488372,0.23255813953488372,0.09302325581395349,0.32558139534883723,0.32558139534883723,0.7441860465116279
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-12,split-generic,C,1,2,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-12,split-generic,C,2,60,0,0,5,2,9,44,55,0.0,0.0,0.08333333333333333,0.03333333333333333,0.15,0.7333333333333333,0.9166666666666666
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-12,split-generic,C,3,44,0,8,1,1,20,14,35,0.0,0.18181818181818182,0.022727272727272728,0.022727272727272728,0.45454545454545453,0.3181818181818182,0.7954545454545454
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-12,split-specialist-aligned,A,1,41,2,0,0,0,3,36,39,0.04878048780487805,0.0,0.0,0.0,0.07317073170731707,0.8780487804878049,0.9512195121951219
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-12,split-specialist-aligned,A,2,40,0,5,2,0,5,28,33,0.0,0.125,0.05,0.0,0.125,0.7,0.825
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-12,split-specialist-aligned,A,3,82,1,2,7,2,39,31,72,0.012195121951219513,0.024390243902439025,0.08536585365853659,0.024390243902439025,0.47560975609756095,0.3780487804878049,0.8780487804878049
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-12,split-specialist-aligned,B,1,31,0,0,0,0,5,26,31,0.0,0.0,0.0,0.0,0.16129032258064516,0.8387096774193549,1.0
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-12,split-specialist-aligned,B,2,67,0,1,0,2,14,50,66,0.0,0.014925373134328358,0.0,0.029850746268656716,0.208955223880597,0.746268656716418,0.9850746268656716
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-12,split-specialist-aligned,B,3,38,0,10,4,2,16,6,24,0.0,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.42105263157894735,0.15789473684210525,0.631578947368421
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-12,split-specialist-aligned,C,1,8,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-12,split-specialist-aligned,C,2,73,0,0,3,1,9,60,70,0.0,0.0,0.0410958904109589,0.0136986301369863,0.1232876712328767,0.821917808219178,0.958904109589041
idrbench-generation-idr-gen-level_1-12-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-12,split-specialist-aligned,C,3,63,0,4,1,4,30,24,58,0.0,0.06349206349206349,0.015873015873015872,0.06349206349206349,0.47619047619047616,0.38095238095238093,0.9206349206349206
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-14,full-generic,A,1,36,3,0,0,1,9,23,33,0.08333333333333333,0.0,0.0,0.027777777777777776,0.25,0.6388888888888888,0.9166666666666666
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-14,full-generic,A,2,28,2,7,3,2,8,6,16,0.07142857142857142,0.25,0.10714285714285714,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.5714285714285714
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-14,full-generic,A,3,40,2,8,5,2,18,5,25,0.05,0.2,0.125,0.05,0.45,0.125,0.625
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-14,full-generic,B,1,57,2,0,0,4,12,39,55,0.03508771929824561,0.0,0.0,0.07017543859649122,0.21052631578947367,0.6842105263157895,0.9649122807017544
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-14,full-generic,B,2,43,1,7,3,5,17,10,32,0.023255813953488372,0.16279069767441862,0.06976744186046512,0.11627906976744186,0.3953488372093023,0.23255813953488372,0.7441860465116279
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-14,full-generic,B,3,42,2,13,3,4,17,3,24,0.047619047619047616,0.30952380952380953,0.07142857142857142,0.09523809523809523,0.40476190476190477,0.07142857142857142,0.5714285714285714
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-14,full-generic,C,1,44,2,0,0,3,6,33,42,0.045454545454545456,0.0,0.0,0.06818181818181818,0.13636363636363635,0.75,0.9545454545454546
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-14,full-generic,C,2,39,2,4,6,1,13,13,27,0.05128205128205128,0.10256410256410256,0.15384615384615385,0.02564102564102564,0.3333333333333333,0.3333333333333333,0.6923076923076923
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-14,full-generic,C,3,42,4,4,7,4,17,6,27,0.09523809523809523,0.09523809523809523,0.16666666666666666,0.09523809523809523,0.40476190476190477,0.14285714285714285,0.6428571428571429
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,A,1,43,1,0,0,3,10,29,42,0.023255813953488372,0.0,0.0,0.06976744186046512,0.23255813953488372,0.6744186046511628,0.9767441860465116
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,A,2,41,3,2,8,4,16,8,28,0.07317073170731707,0.04878048780487805,0.1951219512195122,0.0975609756097561,0.3902439024390244,0.1951219512195122,0.6829268292682927
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,A,3,49,1,8,16,6,12,6,24,0.02040816326530612,0.16326530612244897,0.32653061224489793,0.12244897959183673,0.24489795918367346,0.12244897959183673,0.4897959183673469
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,B,1,35,0,0,0,4,11,20,35,0.0,0.0,0.0,0.11428571428571428,0.3142857142857143,0.5714285714285714,1.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,B,2,51,1,2,10,3,18,17,38,0.0196078431372549,0.0392156862745098,0.19607843137254902,0.058823529411764705,0.35294117647058826,0.3333333333333333,0.7450980392156863
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,B,3,33,1,6,2,8,15,1,24,0.030303030303030304,0.18181818181818182,0.06060606060606061,0.24242424242424243,0.45454545454545453,0.030303030303030304,0.7272727272727273
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,1,42,3,0,0,2,8,29,39,0.07142857142857142,0.0,0.0,0.047619047619047616,0.19047619047619047,0.6904761904761905,0.9285714285714286
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,2,33,1,5,1,4,8,14,26,0.030303030303030304,0.15151515151515152,0.030303030303030304,0.12121212121212122,0.24242424242424243,0.42424242424242425,0.7878787878787878
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-14,full-specialist,C,3,39,1,7,8,6,13,4,23,0.02564102564102564,0.1794871794871795,0.20512820512820512,0.15384615384615385,0.3333333333333333,0.10256410256410256,0.5897435897435898
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,1,30,1,0,0,3,6,20,29,0.03333333333333333,0.0,0.0,0.1,0.2,0.6666666666666666,0.9666666666666667
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,2,58,0,1,5,4,10,38,52,0.0,0.017241379310344827,0.08620689655172414,0.06896551724137931,0.1724137931034483,0.6551724137931034,0.896551724137931
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,A,3,41,0,6,4,6,18,7,31,0.0,0.14634146341463414,0.0975609756097561,0.14634146341463414,0.43902439024390244,0.17073170731707318,0.7560975609756098
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,1,29,2,0,0,1,4,22,27,0.06896551724137931,0.0,0.0,0.034482758620689655,0.13793103448275862,0.7586206896551724,0.9310344827586207
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,2,39,3,1,3,3,6,23,32,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.5897435897435898,0.8205128205128205
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,B,3,42,2,5,5,5,12,13,30,0.047619047619047616,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.2857142857142857,0.30952380952380953,0.7142857142857143
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,1,22,0,0,0,0,0,22,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,2,52,0,0,5,3,1,43,47,0.0,0.0,0.09615384615384616,0.057692307692307696,0.019230769230769232,0.8269230769230769,0.9038461538461539
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-14,split-generic,C,3,40,0,2,2,6,15,15,36,0.0,0.05,0.05,0.15,0.375,0.375,0.9
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,1,33,2,0,0,1,6,24,31,0.06060606060606061,0.0,0.0,0.030303030303030304,0.18181818181818182,0.7272727272727273,0.9393939393939394
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,2,30,0,0,2,1,4,23,28,0.0,0.0,0.06666666666666667,0.03333333333333333,0.13333333333333333,0.7666666666666667,0.9333333333333333
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,A,3,51,0,8,6,7,23,7,37,0.0,0.1568627450980392,0.11764705882352941,0.13725490196078433,0.45098039215686275,0.13725490196078433,0.7254901960784313
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,1,20,1,0,0,1,4,14,19,0.05,0.0,0.0,0.05,0.2,0.7,0.95
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,2,37,0,2,0,5,11,19,35,0.0,0.05405405405405406,0.0,0.13513513513513514,0.2972972972972973,0.5135135135135135,0.9459459459459459
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,B,3,51,0,2,6,6,21,16,43,0.0,0.0392156862745098,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.3137254901960784,0.8431372549019608
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,1,20,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,2,53,0,0,4,1,12,36,49,0.0,0.0,0.07547169811320754,0.018867924528301886,0.22641509433962265,0.6792452830188679,0.9245283018867925
idrbench-generation-idr-gen-level_1-14-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-14,split-specialist-aligned,C,3,63,0,7,7,9,21,19,49,0.0,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.30158730158730157,0.7777777777777778
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-2,full-generic,A,1,26,3,0,0,0,2,21,23,0.11538461538461539,0.0,0.0,0.0,0.07692307692307693,0.8076923076923077,0.8846153846153846
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-2,full-generic,A,2,26,3,2,2,2,5,12,19,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.19230769230769232,0.46153846153846156,0.7307692307692307
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-2,full-generic,A,3,25,2,4,3,0,13,3,16,0.08,0.16,0.12,0.0,0.52,0.12,0.64
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-2,full-generic,B,1,27,3,0,0,1,2,21,24,0.1111111111111111,0.0,0.0,0.037037037037037035,0.07407407407407407,0.7777777777777778,0.8888888888888888
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-2,full-generic,B,2,25,3,5,0,2,4,11,17,0.12,0.2,0.0,0.08,0.16,0.44,0.68
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-2,full-generic,B,3,40,2,7,3,4,12,12,28,0.05,0.175,0.075,0.1,0.3,0.3,0.7
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-2,full-generic,C,1,39,2,0,0,0,4,33,37,0.05128205128205128,0.0,0.0,0.0,0.10256410256410256,0.8461538461538461,0.9487179487179487
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-2,full-generic,C,2,32,2,3,3,0,14,10,24,0.0625,0.09375,0.09375,0.0,0.4375,0.3125,0.75
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-2,full-generic,C,3,38,3,6,3,6,9,11,26,0.07894736842105263,0.15789473684210525,0.07894736842105263,0.15789473684210525,0.23684210526315788,0.2894736842105263,0.6842105263157895
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-2,full-specialist,A,1,30,1,0,0,1,3,25,29,0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.8333333333333334,0.9666666666666667
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-2,full-specialist,A,2,25,1,4,3,2,7,8,17,0.04,0.16,0.12,0.08,0.28,0.32,0.68
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-2,full-specialist,A,3,31,1,4,4,1,16,5,22,0.03225806451612903,0.12903225806451613,0.12903225806451613,0.03225806451612903,0.5161290322580645,0.16129032258064516,0.7096774193548387
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-2,full-specialist,B,1,20,1,0,0,0,4,15,19,0.05,0.0,0.0,0.0,0.2,0.75,0.95
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-2,full-specialist,B,2,24,1,2,3,1,12,5,18,0.041666666666666664,0.08333333333333333,0.125,0.041666666666666664,0.5,0.20833333333333334,0.75
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-2,full-specialist,B,3,32,1,6,7,4,7,7,18,0.03125,0.1875,0.21875,0.125,0.21875,0.21875,0.5625
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-2,full-specialist,C,1,34,1,0,0,0,7,26,33,0.029411764705882353,0.0,0.0,0.0,0.20588235294117646,0.7647058823529411,0.9705882352941176
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-2,full-specialist,C,2,28,1,3,2,2,9,11,22,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.32142857142857145,0.39285714285714285,0.7857142857142857
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-2,full-specialist,C,3,22,0,3,2,2,8,7,17,0.0,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.3181818181818182,0.7727272727272727
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-2,split-generic,A,1,25,0,0,0,0,4,21,25,0.0,0.0,0.0,0.0,0.16,0.84,1.0
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-2,split-generic,A,2,34,0,3,3,0,7,21,28,0.0,0.08823529411764706,0.08823529411764706,0.0,0.20588235294117646,0.6176470588235294,0.8235294117647058
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-2,split-generic,A,3,30,0,6,0,4,12,8,24,0.0,0.2,0.0,0.13333333333333333,0.4,0.26666666666666666,0.8
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-2,split-generic,B,1,22,0,0,0,0,2,20,22,0.0,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091,1.0
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-2,split-generic,B,2,14,1,3,1,0,2,7,9,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.14285714285714285,0.5,0.6428571428571429
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-2,split-generic,B,3,34,1,3,1,2,14,13,29,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.4117647058823529,0.38235294117647056,0.8529411764705882
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-2,split-generic,C,1,20,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,1.0,1.0
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-2,split-generic,C,2,23,0,0,4,1,3,15,19,0.0,0.0,0.17391304347826086,0.043478260869565216,0.13043478260869565,0.6521739130434783,0.8260869565217391
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-2,split-generic,C,3,27,0,4,0,2,13,8,23,0.0,0.14814814814814814,0.0,0.07407407407407407,0.48148148148148145,0.2962962962962963,0.8518518518518519
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-2,split-specialist-aligned,A,1,23,1,0,0,0,2,20,22,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.8695652173913043,0.9565217391304348
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-2,split-specialist-aligned,A,2,30,1,4,2,2,13,8,23,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.43333333333333335,0.26666666666666666,0.7666666666666667
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-2,split-specialist-aligned,A,3,41,1,2,4,1,13,20,34,0.024390243902439025,0.04878048780487805,0.0975609756097561,0.024390243902439025,0.3170731707317073,0.4878048780487805,0.8292682926829268
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-2,split-specialist-aligned,B,1,24,0,0,0,0,4,20,24,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,1.0
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-2,split-specialist-aligned,B,2,37,1,2,1,0,7,26,33,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.0,0.1891891891891892,0.7027027027027027,0.8918918918918919
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-2,split-specialist-aligned,B,3,31,0,4,4,2,13,8,23,0.0,0.12903225806451613,0.12903225806451613,0.06451612903225806,0.41935483870967744,0.25806451612903225,0.7419354838709677
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-2,split-specialist-aligned,C,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-2,split-specialist-aligned,C,2,30,0,0,3,0,10,17,27,0.0,0.0,0.1,0.0,0.3333333333333333,0.5666666666666667,0.9
idrbench-generation-idr-gen-level_1-2-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-2,split-specialist-aligned,C,3,22,0,4,1,2,11,4,17,0.0,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.5,0.18181818181818182,0.7727272727272727
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-24,full-generic,A,1,24,1,0,0,0,4,19,23,0.041666666666666664,0.0,0.0,0.0,0.16666666666666666,0.7916666666666666,0.9583333333333334
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-24,full-generic,A,2,24,1,5,2,0,1,15,16,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.0,0.041666666666666664,0.625,0.6666666666666666
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-24,full-generic,A,3,30,1,3,1,1,18,6,25,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.6,0.2,0.8333333333333334
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-24,full-generic,B,1,20,2,0,0,0,2,16,18,0.1,0.0,0.0,0.0,0.1,0.8,0.9
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-24,full-generic,B,2,25,1,2,4,1,9,8,18,0.04,0.08,0.16,0.04,0.36,0.32,0.72
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-24,full-generic,B,3,19,1,9,0,0,5,4,9,0.05263157894736842,0.47368421052631576,0.0,0.0,0.2631578947368421,0.21052631578947367,0.47368421052631576
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-24,full-generic,C,1,7,1,0,0,0,2,4,6,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.8571428571428571
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-24,full-generic,C,2,28,1,1,6,0,8,12,20,0.03571428571428571,0.03571428571428571,0.21428571428571427,0.0,0.2857142857142857,0.42857142857142855,0.7142857142857143
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-24,full-generic,C,3,18,1,7,3,2,5,0,7,0.05555555555555555,0.3888888888888889,0.16666666666666666,0.1111111111111111,0.2777777777777778,0.0,0.3888888888888889
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-24,full-specialist,A,1,29,2,0,0,0,6,21,27,0.06896551724137931,0.0,0.0,0.0,0.20689655172413793,0.7241379310344828,0.9310344827586207
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-24,full-specialist,A,2,35,2,1,2,1,11,18,30,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.3142857142857143,0.5142857142857142,0.8571428571428571
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-24,full-specialist,A,3,40,1,10,5,6,16,2,24,0.025,0.25,0.125,0.15,0.4,0.05,0.6
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-24,full-specialist,B,1,28,4,0,0,1,3,20,24,0.14285714285714285,0.0,0.0,0.03571428571428571,0.10714285714285714,0.7142857142857143,0.8571428571428571
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-24,full-specialist,B,2,27,1,2,1,1,11,11,23,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.4074074074074074,0.4074074074074074,0.8518518518518519
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-24,full-specialist,B,3,27,0,9,4,3,9,2,14,0.0,0.3333333333333333,0.14814814814814814,0.1111111111111111,0.3333333333333333,0.07407407407407407,0.5185185185185185
idrbench-generation-idr-gen-level_1-24-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-24,full-specialist,C,1,17,4,0,0,0,3,10,13,0.23529411764705882,0.0,0.0,0.0,0.17647058823529413,0.5882352941176471,0.7647058823529411
